,org_index,chapter,sents
7181,52,CHAPTER LII.,"“I mean that he ought not to put such questions until he has done something worthy, instead of saying that he could do it.”  Mr. Farebrother was silent for a minute or more, and then, as they turned and paused under the shadow of a maple at the end of a grassy walk, said, “I understand that you resist any attempt to fetter you, but either your feeling for Fred Vincy excludes your entertaining another attachment, or it does not: either he may count on your remaining single until he shall have earned your hand, or he may in any case be disappointed."
7182,52,CHAPTER LII.,"Pardon me, Mary—you know I used to catechise you under that name—but when the state of a woman’s affections touches the happiness of another life—of more lives than one—I think it would be the nobler course for her to be perfectly direct and open.”  Mary in her turn was silent, wondering not at Mr. Farebrother’s manner but at his tone, which had a grave restrained emotion in it."
7183,52,CHAPTER LII.,"When the strange idea flashed across her that his words had reference to himself, she was incredulous, and ashamed of entertaining it."
7184,52,CHAPTER LII.,"She had never thought that any man could love her except Fred, who had espoused her with the umbrella ring, when she wore socks and little strapped shoes; still less that she could be of any importance to Mr. Farebrother, the cleverest man in her narrow circle."
7185,52,CHAPTER LII.,She had only time to feel that all this was hazy and perhaps illusory; but one thing was clear and determined—her answer.
7186,52,CHAPTER LII.,"“Since you think it my duty, Mr. Farebrother, I will tell you that I have too strong a feeling for Fred to give him up for any one else."
7187,52,CHAPTER LII.,I should never be quite happy if I thought he was unhappy for the loss of me.
7188,52,CHAPTER LII.,"It has taken such deep root in me—my gratitude to him for always loving me best, and minding so much if I hurt myself, from the time when we were very little."
7189,52,CHAPTER LII.,I cannot imagine any new feeling coming to make that weaker.
7190,52,CHAPTER LII.,I should like better than anything to see him worthy of every one’s respect.
7191,52,CHAPTER LII.,But please tell him I will not promise to marry him till then: I should shame and grieve my father and mother.
7192,52,CHAPTER LII.,"He is free to choose some one else.”  “Then I have fulfilled my commission thoroughly,” said Mr. Farebrother, putting out his hand to Mary, “and I shall ride back to Middlemarch forthwith."
7193,52,CHAPTER LII.,"With this prospect before him, we shall get Fred into the right niche somehow, and I hope I shall live to join your hands."
7194,52,CHAPTER LII.,"God bless you!”  “Oh, please stay, and let me give you some tea,” said Mary."
7195,52,CHAPTER LII.,"Her eyes filled with tears, for something indefinable, something like the resolute suppression of a pain in Mr. Farebrother’s manner, made her feel suddenly miserable, as she had once felt when she saw her father’s hands trembling in a moment of trouble."
7196,52,CHAPTER LII.,"“No, my dear, no."
7197,52,CHAPTER LII.,"I must get back.”  In three minutes the Vicar was on horseback again, having gone magnanimously through a duty much harder than the renunciation of whist, or even than the writing of penitential meditations."
7198,53,CHAPTER LIII., It is but a shallow haste which concludeth insincerity from what outsiders call inconsistency—putting a dead mechanism of “ifs” and “therefores” for the living myriad of hidden suckers whereby the belief and the conduct are wrought into mutual sustainment.
7199,53,CHAPTER LIII.,"Mr. Bulstrode, when he was hoping to acquire a new interest in Lowick, had naturally had an especial wish that the new clergyman should be one whom he thoroughly approved; and he believed it to be a chastisement and admonition directed to his own shortcomings and those of the nation at large, that just about the time when he came in possession of the deeds which made him the proprietor of Stone Court, Mr. Farebrother “read himself” into the quaint little church and preached his first sermon to the congregation of farmers, laborers, and village artisans."
7200,53,CHAPTER LIII.,"It was not that Mr. Bulstrode intended to frequent Lowick Church or to reside at Stone Court for a good while to come: he had bought the excellent farm and fine homestead simply as a retreat which he might gradually enlarge as to the land and beautify as to the dwelling, until it should be conducive to the divine glory that he should enter on it as a residence, partially withdrawing from his present exertions in the administration of business, and throwing more conspicuously on the side of Gospel truth the weight of local landed proprietorship, which Providence might increase by unforeseen occasions of purchase."
7201,53,CHAPTER LIII.,"A strong leading in this direction seemed to have been given in the surprising facility of getting Stone Court, when every one had expected that Mr. Rigg Featherstone would have clung to it as the Garden of Eden."
7202,53,CHAPTER LIII.,"That was what poor old Peter himself had expected; having often, in imagination, looked up through the sods above him, and, unobstructed by perspective, seen his frog-faced legatee enjoying the fine old place to the perpetual surprise and disappointment of other survivors."
7203,53,CHAPTER LIII.,But how little we know what would make paradise for our neighbors!
7204,53,CHAPTER LIII.,"We judge from our own desires, and our neighbors themselves are not always open enough even to throw out a hint of theirs."
7205,53,CHAPTER LIII.,"The cool and judicious Joshua Rigg had not allowed his parent to perceive that Stone Court was anything less than the chief good in his estimation, and he had certainly wished to call it his own."
7206,53,CHAPTER LIII.,"But as Warren Hastings looked at gold and thought of buying Daylesford, so Joshua Rigg looked at Stone Court and thought of buying gold."
7207,53,CHAPTER LIII.,"He had a very distinct and intense vision of his chief good, the vigorous greed which he had inherited having taken a special form by dint of circumstance: and his chief good was to be a moneychanger."
7208,53,CHAPTER LIII.,"From his earliest employment as an errand-boy in a seaport, he had looked through the windows of the moneychangers as other boys look through the windows of the pastry-cooks; the fascination had wrought itself gradually into a deep special passion; he meant, when he had property, to do many things, one of them being to marry a genteel young person; but these were all accidents and joys that imagination could dispense with."
7209,53,CHAPTER LIII.,"The one joy after which his soul thirsted was to have a money-changer’s shop on a much-frequented quay, to have locks all round him of which he held the keys, and to look sublimely cool as he handled the breeding coins of all nations, while helpless Cupidity looked at him enviously from the other side of an iron lattice."
7210,53,CHAPTER LIII.,The strength of that passion had been a power enabling him to master all the knowledge necessary to gratify it.
7211,53,CHAPTER LIII.,"And when others were thinking that he had settled at Stone Court for life, Joshua himself was thinking that the moment now was not far off when he should settle on the North Quay with the best appointments in safes and locks."
7212,53,CHAPTER LIII.,Enough.
7213,53,CHAPTER LIII.,"We are concerned with looking at Joshua Rigg’s sale of his land from Mr. Bulstrode’s point of view, and he interpreted it as a cheering dispensation conveying perhaps a sanction to a purpose which he had for some time entertained without external encouragement; he interpreted it thus, but not too confidently, offering up his thanksgiving in guarded phraseology."
7214,53,CHAPTER LIII.,"His doubts did not arise from the possible relations of the event to Joshua Rigg’s destiny, which belonged to the unmapped regions not taken under the providential government, except perhaps in an imperfect colonial way; but they arose from reflecting that this dispensation too might be a chastisement for himself, as Mr. Farebrother’s induction to the living clearly was."
